Date,severity_1_actual,severity_1_forecast,severity_2_actual,severity_2_forecast,severity_3_actual,severity_3_forecast,severity_4_actual,severity_4_forecast
2016-08-21,0.0,0.17256945371627808,288.0,289.7969055175781,308.0,312.7487487792969,48.0,47.91606521606445
2016-08-22,1.0,1.029857873916626,1475.0,1460.981689453125,587.0,587.2020263671875,79.0,78.34034729003906
2016-08-23,0.0,0.02986007370054722,1557.0,1556.1785888671875,621.0,616.4783325195312,65.0,65.78398132324219
2016-08-24,3.0,2.5851306915283203,1607.0,1600.2105712890625,634.0,633.370361328125,74.0,74.01248168945312
2016-08-25,0.0,0.0798533633351326,1365.0,1371.6844482421875,652.0,653.2819213867188,62.0,64.10004425048828
2016-08-26,3.0,2.7455995082855225,1575.0,1578.0164794921875,680.0,681.6912231445312,73.0,72.58001708984375
2016-08-27,2.0,1.8031729459762573,355.0,372.2657470703125,308.0,307.7016296386719,38.0,39.30928039550781
2016-08-28,2.0,1.6366426944732666,326.0,323.62432861328125,298.0,292.99652099609375,61.0,59.5151481628418
2016-08-29,2.0,1.9631831645965576,1593.0,1595.625732421875,714.0,713.2967529296875,60.0,61.00424575805664
2016-08-30,2.0,1.9179143905639648,1601.0,1588.57666015625,681.0,678.1563720703125,71.0,70.5542984008789
2016-08-31,0.0,-0.13613779842853546,1671.0,1663.658447265625,635.0,635.5484008789062,74.0,72.55807495117188
2016-09-01,1.0,1.117824912071228,1859.0,1856.6956787109375,697.0,696.0376586914062,79.0,77.68513488769531
2016-09-02,1.0,1.3403412103652954,1513.0,1528.3380126953125,704.0,708.929443359375,68.0,68.07078552246094
2016-09-03,0.0,0.13492941856384277,311.0,305.4485168457031,299.0,298.30596923828125,43.0,42.941078186035156
2016-09-04,0.0,0.19865483045578003,277.0,295.0287170410156,246.0,241.38290405273438,30.0,31.371992111206055
2016-09-05,1.0,0.9105801582336426,818.0,814.1263427734375,428.0,435.1171875,61.0,61.143638610839844
2016-09-06,0.0,0.05097061023116112,1895.0,1883.7430419921875,763.0,761.1911010742188,97.0,94.00288391113281
2016-09-07,3.0,2.8337440490722656,1786.0,1785.97119140625,748.0,748.7233276367188,64.0,64.88693237304688
2016-09-08,3.0,2.811199188232422,1834.0,1835.0472412109375,720.0,720.2242431640625,92.0,89.84844970703125
2016-09-09,0.0,0.1192619800567627,1805.0,1808.2020263671875,716.0,717.852294921875,67.0,67.48920440673828
2016-09-10,0.0,0.3630852699279785,387.0,393.0521545410156,285.0,288.4375,54.0,54.340553283691406
2016-09-11,1.0,0.8677764534950256,350.0,353.7973937988281,238.0,245.56280517578125,51.0,50.1835823059082
2016-09-12,1.0,1.1138954162597656,1666.0,1677.57666015625,686.0,686.0245361328125,76.0,76.45501708984375
2016-09-13,3.0,2.6230554580688477,1728.0,1691.039306640625,714.0,705.9346313476562,64.0,64.59326171875
2016-09-14,2.0,1.8474613428115845,1730.0,1723.2860107421875,715.0,713.1343994140625,92.0,89.9375991821289
2016-09-15,0.0,0.14807848632335663,1758.0,1759.525390625,769.0,763.2892456054688,73.0,73.64813995361328
2016-09-16,2.0,1.9169330596923828,1249.0,1249.478759765625,634.0,635.9130249023438,31.0,32.13539123535156
2016-09-17,0.0,0.1324547529220581,338.0,330.8450622558594,268.0,264.22174072265625,9.0,9.376398086547852
2016-09-18,0.0,-0.0023024524562060833,255.0,259.17181396484375,242.0,246.17218017578125,0.0,3.3350274562835693
2016-09-19,2.0,2.109543800354004,1104.0,1103.0140380859375,614.0,611.2366943359375,1.0,1.4145870208740234
2016-09-20,0.0,-0.018530499190092087,1049.0,1053.7723388671875,532.0,533.5977172851562,2.0,1.863531470298767
2016-09-21,0.0,0.08272328227758408,1005.0,1005.9337768554688,500.0,500.35797119140625,1.0,2.8260157108306885
2016-09-22,0.0,0.23824253678321838,985.0,985.9100952148438,538.0,536.817138671875,21.0,21.796785354614258
2016-09-23,0.0,-0.04749222844839096,1599.0,1597.7755126953125,685.0,683.483154296875,96.0,96.25261688232422
2016-09-24,0.0,0.15935444831848145,300.0,303.74090576171875,279.0,276.34661865234375,45.0,44.70083236694336
2016-09-25,0.0,-0.04521699622273445,275.0,283.54498291015625,213.0,217.37503051757812,51.0,50.700740814208984
2016-09-26,1.0,0.9930616021156311,1530.0,1525.5076904296875,668.0,662.84033203125,71.0,70.26670837402344
2016-09-27,2.0,1.7717880010604858,1734.0,1718.844482421875,741.0,738.6917724609375,79.0,78.77772521972656
2016-09-28,1.0,1.0666780471801758,1683.0,1678.455322265625,722.0,723.622802734375,91.0,89.80089569091797
2016-09-29,1.0,1.2264217138290405,1619.0,1646.81884765625,738.0,739.4638061523438,67.0,68.7489013671875
2016-09-30,3.0,2.900519847869873,1712.0,1721.8359375,753.0,750.0601806640625,85.0,85.29638671875
2016-10-01,1.0,0.9409234523773193,309.0,320.2952880859375,328.0,322.09039306640625,52.0,51.47800064086914
2016-10-02,1.0,0.7942705750465393,301.0,299.9771423339844,256.0,254.76861572265625,52.0,48.52840042114258
2016-10-03,5.0,4.602389812469482,1775.0,1765.6463623046875,601.0,606.0177001953125,69.0,68.1481704711914
2016-10-04,2.0,1.8502434492111206,2013.0,2000.3857421875,707.0,708.7460327148438,93.0,92.12911224365234
